reference_path,query_path,label,pair_type,writer_id_ref,writer_id_query
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_39_4.png,0,skilled_forgery,39,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_7.png,1,genuine_genuine,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_9.png,1,genuine_genuine,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_13.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_8.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_17_17.png,0,skilled_forgery,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_18.png,0,random_forgery,3,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_16.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_13.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_2.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_14.png,1,genuine_genuine,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_3.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_43_9.png,0,skilled_forgery,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_6.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_6.png,1,genuine_genuine,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_7.png,0,random_forgery,28,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_21.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_4.png,1,genuine_genuine,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_20.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_10.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_53_7.png,0,skilled_forgery,53,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_17.png,1,genuine_genuine,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_8.png,0,random_forgery,29,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_9.png,1,genuine_genuine,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_8.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_9.png,1,genuine_genuine,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_16.png,1,genuine_genuine,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_15.png,0,random_forgery,45,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_5.png,1,genuine_genuine,25,25
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_13.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_9.png,0,random_forgery,19,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_8.png,0,random_forgery,40,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_6.png,1,genuine_genuine,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_18.png,0,random_forgery,18,5
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_19.png,1,genuine_genuine,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_24.png,0,random_forgery,39,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_7.png,0,random_forgery,24,39
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_3.png,1,genuine_genuine,55,55
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_3.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_21_10.png,0,skilled_forgery,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_46_9.png,0,skilled_forgery,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_23.png,0,random_forgery,17,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_7_8.png,0,skilled_forgery,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_24.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_7.png,1,genuine_genuine,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_8.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_22.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_6.png,1,genuine_genuine,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_16.png,0,random_forgery,51,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_12.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_7.png,1,genuine_genuine,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_22.png,0,random_forgery,53,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_5.png,1,genuine_genuine,17,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_14.png,0,random_forgery,21,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_21.png,0,random_forgery,21,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_9.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_22.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_6.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_6.png,1,genuine_genuine,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_5.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_1.png,0,random_forgery,10,17
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_20.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_21.png,0,random_forgery,17,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_43_5.png,0,skilled_forgery,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_7.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,0,random_forgery,47,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_6.png,1,genuine_genuine,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_19_15.png,0,skilled_forgery,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_12_19.png,0,skilled_forgery,12,12
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_37_4.png,1,genuine_genuine,37,37
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_9.png,1,genuine_genuine,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_11.png,1,genuine_genuine,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_26_5.png,1,genuine_genuine,26,26
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_28_20.png,0,skilled_forgery,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_9.png,1,genuine_genuine,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_21.png,1,genuine_genuine,3,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_7.png,0,random_forgery,47,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_9.png,1,genuine_genuine,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_8.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_47_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_47_4.png,0,skilled_forgery,47,47
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_8.png,1,genuine_genuine,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_14.png,0,random_forgery,21,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_22.png,0,random_forgery,39,53
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_8.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_14.png,0,random_forgery,39,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_4.png,1,genuine_genuine,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_6.png,1,genuine_genuine,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_20.png,0,random_forgery,17,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_7_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_7_9.png,0,skilled_forgery,7,7
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_3.png,1,genuine_genuine,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_11.png,0,random_forgery,38,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_5_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_19.png,0,random_forgery,5,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_51_13.png,0,skilled_forgery,51,51
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_9.png,1,genuine_genuine,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_34_4.png,0,skilled_forgery,34,34
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_6.png,1,genuine_genuine,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_24.png,1,genuine_genuine,21,21
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_24.png,1,genuine_genuine,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_9.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_11_14.png,0,skilled_forgery,11,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_7.png,1,genuine_genuine,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_49_20.png,0,skilled_forgery,49,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_7.png,0,random_forgery,22,3
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_30_6.png,0,skilled_forgery,30,30
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_43_7.png,0,skilled_forgery,43,43
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_40_20.png,0,skilled_forgery,40,40
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_9.png,1,genuine_genuine,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_16_13.png,0,skilled_forgery,16,16
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_10_12.png,0,skilled_forgery,10,10
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_46_8.png,1,genuine_genuine,46,46
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_36_17.png,0,skilled_forgery,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_45_15.png,0,skilled_forgery,45,45
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_19_5.png,1,genuine_genuine,19,19
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_38_5.png,0,skilled_forgery,38,38
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_10.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_10.png,1,genuine_genuine,28,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_7.png,1,genuine_genuine,24,24
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_34_8.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_49_5.png,0,random_forgery,34,49
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_22_17.png,0,skilled_forgery,22,22
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_18_19.png,0,skilled_forgery,18,18
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_16.png,0,random_forgery,38,28
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_36_16.png,0,skilled_forgery,36,36
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_8.png,0,random_forgery,28,11
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_29_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_forg\forgeries_29_13.png,0,skilled_forgery,29,29
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_23.png,1,genuine_genuine,4,4
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_18.png,0,random_forgery,24,25
